,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
74,0.589,0.92,5,-3.77,0,0.0578,0.00367,0.037,0.259,0.239,125.86,audio_features,3Sd7uwK7NMDfC4sd5Ep50g,spotify:track:3Sd7uwK7NMDfC4sd5Ep50g,https://api.spotify.com/v1/tracks/3Sd7uwK7NMDfC4sd5Ep50g,https://api.spotify.com/v1/audio-analysis/3Sd7uwK7NMDfC4sd5Ep50g,161905,4,house
75,0.777,0.984,10,-4.697,0,0.0537,0.0518,0.197,0.026,0.723,122.962,audio_features,3sfauCB9KerwKCyfX0NG9J,spotify:track:3sfauCB9KerwKCyfX0NG9J,https://api.spotify.com/v1/tracks/3sfauCB9KerwKCyfX0NG9J,https://api.spotify.com/v1/audio-analysis/3sfauCB9KerwKCyfX0NG9J,214634,4,house
76,0.522,0.941,1,-3.357,0,0.25,0.00621,3.63e-06,0.956,0.0994,130.088,audio_features,3AUW7mAGx1BICBWqsuFgh4,spotify:track:3AUW7mAGx1BICBWqsuFgh4,https://api.spotify.com/v1/tracks/3AUW7mAGx1BICBWqsuFgh4,https://api.spotify.com/v1/audio-analysis/3AUW7mAGx1BICBWqsuFgh4,202154,4,house
77,0.405,0.798,0,-3.14,1,0.0449,0.191,0.0,0.202,0.193,128.052,audio_features,3JxfOJONRi5B1FIKxl69dN,spotify:track:3JxfOJONRi5B1FIKxl69dN,https://api.spotify.com/v1/tracks/3JxfOJONRi5B1FIKxl69dN,https://api.spotify.com/v1/audio-analysis/3JxfOJONRi5B1FIKxl69dN,204375,4,house
78,0.588,0.851,6,-4.021,0,0.0392,0.0263,0.017,0.122,0.149,127.97,audio_features,6L6MxIyE3uEUFim8wFdku5,spotify:track:6L6MxIyE3uEUFim8wFdku5,https://api.spotify.com/v1/tracks/6L6MxIyE3uEUFim8wFdku5,https://api.spotify.com/v1/audio-analysis/6L6MxIyE3uEUFim8wFdku5,189375,4,house
79,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,audio_features,29vo9RUjxgZWXWGTpD8f4m,spotify:track:29vo9RUjxgZWXWGTpD8f4m,https://api.spotify.com/v1/tracks/29vo9RUjxgZWXWGTpD8f4m,https://api.spotify.com/v1/audio-analysis/29vo9RUjxgZWXWGTpD8f4m,210547,4,house
80,0.8,0.862,5,-4.373,0,0.068,0.000286,0.843,0.0516,0.405,125.97,audio_features,5cG2xC4qPmUTerZdWupWNi,spotify:track:5cG2xC4qPmUTerZdWupWNi,https://api.spotify.com/v1/tracks/5cG2xC4qPmUTerZdWupWNi,https://api.spotify.com/v1/audio-analysis/5cG2xC4qPmUTerZdWupWNi,160740,4,house
81,0.727,0.81,5,-4.521,0,0.11,0.0235,0.00103,0.0996,0.16,127.986,audio_features,5BB1waMX4BJ8H70HFiiFYi,spotify:track:5BB1waMX4BJ8H70HFiiFYi,https://api.spotify.com/v1/tracks/5BB1waMX4BJ8H70HFiiFYi,https://api.spotify.com/v1/audio-analysis/5BB1waMX4BJ8H70HFiiFYi,172500,4,house
82,0.785,0.855,11,-7.425,0,0.0678,0.00842,0.00222,0.148,0.805,123.664,audio_features,22eUyC9vOG2aoP5yHX8VxV,spotify:track:22eUyC9vOG2aoP5yHX8VxV,https://api.spotify.com/v1/tracks/22eUyC9vOG2aoP5yHX8VxV,https://api.spotify.com/v1/audio-analysis/22eUyC9vOG2aoP5yHX8VxV,390560,4,house
83,0.528,0.672,4,-6.29,1,0.0301,0.196,0.0,0.0558,0.208,127.979,audio_features,3HV9skdLWALjJXkaTWNJLD,spotify:track:3HV9skdLWALjJXkaTWNJLD,https://api.spotify.com/v1/tracks/3HV9skdLWALjJXkaTWNJLD,https://api.spotify.com/v1/audio-analysis/3HV9skdLWALjJXkaTWNJLD,225200,4,house
84,0.795,0.981,6,-4.665,1,0.0517,0.00119,0.91,0.0519,0.666,128.0,audio_features,6It7eAXKK59k0skPxWNwP1,spotify:track:6It7eAXKK59k0skPxWNwP1,https://api.spotify.com/v1/tracks/6It7eAXKK59k0skPxWNwP1,https://api.spotify.com/v1/audio-analysis/6It7eAXKK59k0skPxWNwP1,196406,4,house
85,0.903,0.489,6,-7.383,0,0.0488,0.0756,0.00141,0.104,0.78,124.042,audio_features,6FqGxJBWE3KOcpY7HodwiA,spotify:track:6FqGxJBWE3KOcpY7HodwiA,https://api.spotify.com/v1/tracks/6FqGxJBWE3KOcpY7HodwiA,https://api.spotify.com/v1/audio-analysis/6FqGxJBWE3KOcpY7HodwiA,177249,4,house
86,0.461,0.637,3,-5.326,1,0.036,0.0525,1.49e-05,0.0751,0.078,127.963,audio_features,5NbbcLjtTOAoQsdJ4O7IuP,spotify:track:5NbbcLjtTOAoQsdJ4O7IuP,https://api.spotify.com/v1/tracks/5NbbcLjtTOAoQsdJ4O7IuP,https://api.spotify.com/v1/audio-analysis/5NbbcLjtTOAoQsdJ4O7IuP,221411,4,house
87,0.62,0.921,0,-3.636,0,0.0522,0.000707,0.000115,0.621,0.335,127.955,audio_features,20rulBPGQYhekQ4EK1dUWU,spotify:track:20rulBPGQYhekQ4EK1dUWU,https://api.spotify.com/v1/tracks/20rulBPGQYhekQ4EK1dUWU,https://api.spotify.com/v1/audio-analysis/20rulBPGQYhekQ4EK1dUWU,288810,4,house
88,0.448,0.924,0,-1.033,0,0.0497,0.0529,0.0,0.347,0.438,128.022,audio_features,6bOl61S8kDluYQvdkwUocI,spotify:track:6bOl61S8kDluYQvdkwUocI,https://api.spotify.com/v1/tracks/6bOl61S8kDluYQvdkwUocI,https://api.spotify.com/v1/audio-analysis/6bOl61S8kDluYQvdkwUocI,217653,4,house
89,0.805,0.84,1,-4.527,1,0.102,0.00172,0.52,0.0751,0.411,126.019,audio_features,7po5x6slgBtianHosm3USx,spotify:track:7po5x6slgBtianHosm3USx,https://api.spotify.com/v1/tracks/7po5x6slgBtianHosm3USx,https://api.spotify.com/v1/audio-analysis/7po5x6slgBtianHosm3USx,274286,4,house
90,0.485,0.597,9,-7.821,0,0.0351,0.00087,1.72e-06,0.188,0.243,127.981,audio_features,6B3N4HBWeMvHK2DdM99age,spotify:track:6B3N4HBWeMvHK2DdM99age,https://api.spotify.com/v1/tracks/6B3N4HBWeMvHK2DdM99age,https://api.spotify.com/v1/audio-analysis/6B3N4HBWeMvHK2DdM99age,177522,4,house
91,0.703,0.525,9,-5.842,1,0.0522,0.0162,0.415,0.0487,0.394,127.998,audio_features,71JQTVPcqM2ovfynjG6WFX,spotify:track:71JQTVPcqM2ovfynjG6WFX,https://api.spotify.com/v1/tracks/71JQTVPcqM2ovfynjG6WFX,https://api.spotify.com/v1/audio-analysis/71JQTVPcqM2ovfynjG6WFX,455625,4,house
92,0.587,0.772,4,-4.439,0,0.0375,0.0214,0.698,0.447,0.197,127.978,audio_features,18xIe4yCyqSr4WoLbM03t8,spotify:track:18xIe4yCyqSr4WoLbM03t8,https://api.spotify.com/v1/tracks/18xIe4yCyqSr4WoLbM03t8,https://api.spotify.com/v1/audio-analysis/18xIe4yCyqSr4WoLbM03t8,198426,4,house
93,0.749,0.977,1,-4.428,1,0.0391,0.00568,0.122,0.34,0.503,126.019,audio_features,3KeCPV5k3gJFR759P93CEy,spotify:track:3KeCPV5k3gJFR759P93CEy,https://api.spotify.com/v1/tracks/3KeCPV5k3gJFR759P93CEy,https://api.spotify.com/v1/audio-analysis/3KeCPV5k3gJFR759P93CEy,278603,4,house
94,0.547,0.883,5,-4.983,0,0.135,0.0283,0.00364,0.318,0.268,127.902,audio_features,2uKZyaObtvCxXu2W0McZuE,spotify:track:2uKZyaObtvCxXu2W0McZuE,https://api.spotify.com/v1/tracks/2uKZyaObtvCxXu2W0McZuE,https://api.spotify.com/v1/audio-analysis/2uKZyaObtvCxXu2W0McZuE,200625,4,house
95,0.801,0.764,9,-6.373,1,0.0509,0.00563,0.921,0.0887,0.656,124.03,audio_features,7tGfSaUdygABlAYfwgHg2B,spotify:track:7tGfSaUdygABlAYfwgHg2B,https://api.spotify.com/v1/tracks/7tGfSaUdygABlAYfwgHg2B,https://api.spotify.com/v1/audio-analysis/7tGfSaUdygABlAYfwgHg2B,218710,4,house
96,0.507,0.836,6,-4.357,0,0.038,0.00892,0.000598,0.485,0.333,130.027,audio_features,2106G7MY2XnVyqij2bJVGH,spotify:track:2106G7MY2XnVyqij2bJVGH,https://api.spotify.com/v1/tracks/2106G7MY2XnVyqij2bJVGH,https://api.spotify.com/v1/audio-analysis/2106G7MY2XnVyqij2bJVGH,169385,4,house
97,0.472,0.734,3,-6.605,0,0.0372,0.0761,0.0,0.598,0.186,128.02,audio_features,2aaAg4d2ywEMwyu3EjVh27,spotify:track:2aaAg4d2ywEMwyu3EjVh27,https://api.spotify.com/v1/tracks/2aaAg4d2ywEMwyu3EjVh27,https://api.spotify.com/v1/audio-analysis/2aaAg4d2ywEMwyu3EjVh27,206250,4,house
98,0.792,0.949,4,-7.138,0,0.0535,0.000493,0.396,0.0722,0.931,126.0,audio_features,4b71Djt2yNEaQhTlQJrtPe,spotify:track:4b71Djt2yNEaQhTlQJrtPe,https://api.spotify.com/v1/tracks/4b71Djt2yNEaQhTlQJrtPe,https://api.spotify.com/v1/audio-analysis/4b71Djt2yNEaQhTlQJrtPe,325652,4,house
99,0.808,0.884,1,-3.962,1,0.125,0.0031,0.399,0.183,0.504,124.992,audio_features,5A9zhAywvKt3mzABMbbAsN,spotify:track:5A9zhAywvKt3mzABMbbAsN,https://api.spotify.com/v1/tracks/5A9zhAywvKt3mzABMbbAsN,https://api.spotify.com/v1/audio-analysis/5A9zhAywvKt3mzABMbbAsN,186320,4,house
100,0.809,0.968,9,-5.121,0,0.0489,0.00461,0.575,0.0551,0.622,123.0,audio_features,2X2oGKAoW0gHYqIXK2baZx,spotify:track:2X2oGKAoW0gHYqIXK2baZx,https://api.spotify.com/v1/tracks/2X2oGKAoW0gHYqIXK2baZx,https://api.spotify.com/v1/audio-analysis/2X2oGKAoW0gHYqIXK2baZx,408648,4,house
101,0.497,0.855,4,-3.648,0,0.0779,0.429,0.0,0.828,0.183,127.988,audio_features,0ahpYXOQpI0vbgD968xY5U,spotify:track:0ahpYXOQpI0vbgD968xY5U,https://api.spotify.com/v1/tracks/0ahpYXOQpI0vbgD968xY5U,https://api.spotify.com/v1/audio-analysis/0ahpYXOQpI0vbgD968xY5U,206255,4,house
102,0.774,0.935,1,-5.222,1,0.0947,0.0703,0.116,0.105,0.461,128.006,audio_features,51cBbcB5NNIKIbFfdIY4EZ,spotify:track:51cBbcB5NNIKIbFfdIY4EZ,https://api.spotify.com/v1/tracks/51cBbcB5NNIKIbFfdIY4EZ,https://api.spotify.com/v1/audio-analysis/51cBbcB5NNIKIbFfdIY4EZ,178125,4,house
103,0.641,0.984,11,-3.392,0,0.082,0.00761,0.0114,0.38,0.694,123.94,audio_features,4MQcUOg27HbhHqJEFfsEhY,spotify:track:4MQcUOg27HbhHqJEFfsEhY,https://api.spotify.com/v1/tracks/4MQcUOg27HbhHqJEFfsEhY,https://api.spotify.com/v1/audio-analysis/4MQcUOg27HbhHqJEFfsEhY,199355,4,house
104,0.584,0.792,5,-4.814,0,0.0384,0.292,2.2e-05,0.192,0.691,125.16,audio_features,6UPKDfsPvtQyNw4JRTrBLS,spotify:track:6UPKDfsPvtQyNw4JRTrBLS,https://api.spotify.com/v1/tracks/6UPKDfsPvtQyNw4JRTrBLS,https://api.spotify.com/v1/audio-analysis/6UPKDfsPvtQyNw4JRTrBLS,205544,4,house
105,0.703,0.912,8,-7.132,0,0.0369,0.0193,0.287,0.0617,0.64,126.014,audio_features,2rU9JnYDvGi9dIwGiCotfz,spotify:track:2rU9JnYDvGi9dIwGiCotfz,https://api.spotify.com/v1/tracks/2rU9JnYDvGi9dIwGiCotfz,https://api.spotify.com/v1/audio-analysis/2rU9JnYDvGi9dIwGiCotfz,198571,4,house
106,0.65,0.747,4,-2.149,1,0.0523,0.322,0.0,0.221,0.247,128.101,audio_features,7iPFR26YAqE43egQRw7m7e,spotify:track:7iPFR26YAqE43egQRw7m7e,https://api.spotify.com/v1/tracks/7iPFR26YAqE43egQRw7m7e,https://api.spotify.com/v1/audio-analysis/7iPFR26YAqE43egQRw7m7e,187500,4,house
107,0.699,0.967,9,-4.607,0,0.137,0.00122,0.000206,0.194,0.0619,128.979,audio_features,2DWerU3jwEKKby8GKfAgSN,spotify:track:2DWerU3jwEKKby8GKfAgSN,https://api.spotify.com/v1/tracks/2DWerU3jwEKKby8GKfAgSN,https://api.spotify.com/v1/audio-analysis/2DWerU3jwEKKby8GKfAgSN,314427,4,house
108,0.721,0.903,4,-5.094,0,0.178,0.0463,0.00564,0.236,0.18,125.879,audio_features,3XkAdIenMaTqCnNBRkUOLw,spotify:track:3XkAdIenMaTqCnNBRkUOLw,https://api.spotify.com/v1/tracks/3XkAdIenMaTqCnNBRkUOLw,https://api.spotify.com/v1/audio-analysis/3XkAdIenMaTqCnNBRkUOLw,142857,4,house
109,0.585,0.856,0,-5.647,0,0.0584,0.0107,1.34e-05,0.0629,0.165,128.054,audio_features,41lGFu6MDXGoLWSfEWwEEW,spotify:track:41lGFu6MDXGoLWSfEWwEEW,https://api.spotify.com/v1/tracks/41lGFu6MDXGoLWSfEWwEEW,https://api.spotify.com/v1/audio-analysis/41lGFu6MDXGoLWSfEWwEEW,194992,4,house
110,0.633,0.806,7,-7.368,0,0.0379,0.0023,0.0182,0.106,0.0701,128.025,audio_features,5bfOrNaClLh0iASEkmwtvv,spotify:track:5bfOrNaClLh0iASEkmwtvv,https://api.spotify.com/v1/tracks/5bfOrNaClLh0iASEkmwtvv,https://api.spotify.com/v1/audio-analysis/5bfOrNaClLh0iASEkmwtvv,161367,4,house
111,0.734,0.897,10,-4.915,1,0.0463,0.013,0.0701,0.0167,0.648,123.01,audio_features,6UlHZ5xhJNf06AqOKXX20p,spotify:track:6UlHZ5xhJNf06AqOKXX20p,https://api.spotify.com/v1/tracks/6UlHZ5xhJNf06AqOKXX20p,https://api.spotify.com/v1/audio-analysis/6UlHZ5xhJNf06AqOKXX20p,175282,4,house
112,0.738,0.884,6,-4.642,1,0.0581,0.00151,0.0135,0.0734,0.274,128.024,audio_features,2MfOledzprGNbat8BCfBzF,spotify:track:2MfOledzprGNbat8BCfBzF,https://api.spotify.com/v1/tracks/2MfOledzprGNbat8BCfBzF,https://api.spotify.com/v1/audio-analysis/2MfOledzprGNbat8BCfBzF,170000,4,house
113,0.53,0.837,7,-3.369,0,0.081,0.0755,0.0,0.46,0.289,127.994,audio_features,3zNKicAB6XFUQXmhyZh23Z,spotify:track:3zNKicAB6XFUQXmhyZh23Z,https://api.spotify.com/v1/tracks/3zNKicAB6XFUQXmhyZh23Z,https://api.spotify.com/v1/audio-analysis/3zNKicAB6XFUQXmhyZh23Z,188941,4,house
114,0.614,0.698,9,-3.839,0,0.0566,0.303,0.0,0.439,0.197,128.013,audio_features,6wKIaeLo76jxzVV89Mif5H,spotify:track:6wKIaeLo76jxzVV89Mif5H,https://api.spotify.com/v1/tracks/6wKIaeLo76jxzVV89Mif5H,https://api.spotify.com/v1/audio-analysis/6wKIaeLo76jxzVV89Mif5H,175424,4,house
115,0.576,0.891,5,-6.886,0,0.0439,0.000148,0.772,0.087,0.179,125.98,audio_features,6GxlYe8NBHW2NsgNiVpQn8,spotify:track:6GxlYe8NBHW2NsgNiVpQn8,https://api.spotify.com/v1/tracks/6GxlYe8NBHW2NsgNiVpQn8,https://api.spotify.com/v1/audio-analysis/6GxlYe8NBHW2NsgNiVpQn8,429418,4,house
116,0.772,0.892,9,-3.969,0,0.0687,0.00636,0.232,0.09,0.258,126.008,audio_features,2EV8Jn9pSy2ynP1bI7tLXT,spotify:track:2EV8Jn9pSy2ynP1bI7tLXT,https://api.spotify.com/v1/tracks/2EV8Jn9pSy2ynP1bI7tLXT,https://api.spotify.com/v1/audio-analysis/2EV8Jn9pSy2ynP1bI7tLXT,297143,4,house
117,0.485,0.764,6,-4.903,1,0.0372,0.255,0.0,0.0718,0.364,127.886,audio_features,3puN4cVwR61b2uIK6XAG5B,spotify:track:3puN4cVwR61b2uIK6XAG5B,https://api.spotify.com/v1/tracks/3puN4cVwR61b2uIK6XAG5B,https://api.spotify.com/v1/audio-analysis/3puN4cVwR61b2uIK6XAG5B,206250,4,house
118,0.563,0.741,2,-5.151,1,0.0419,0.0927,0.0,0.142,0.438,128.002,audio_features,6hpUC8LHOj0U1JHuFasl9b,spotify:track:6hpUC8LHOj0U1JHuFasl9b,https://api.spotify.com/v1/tracks/6hpUC8LHOj0U1JHuFasl9b,https://api.spotify.com/v1/audio-analysis/6hpUC8LHOj0U1JHuFasl9b,209077,4,house
119,0.483,0.838,0,-2.174,0,0.0587,0.00495,0.0,0.386,0.429,127.964,audio_features,56N2B8xeDutHrwEptOuedG,spotify:track:56N2B8xeDutHrwEptOuedG,https://api.spotify.com/v1/tracks/56N2B8xeDutHrwEptOuedG,https://api.spotify.com/v1/audio-analysis/56N2B8xeDutHrwEptOuedG,192187,4,house
120,0.686,0.979,7,-3.356,1,0.0827,0.126,0.926,0.498,0.701,124.969,audio_features,4D85hPo0SE9eBSq7GCtXs9,spotify:track:4D85hPo0SE9eBSq7GCtXs9,https://api.spotify.com/v1/tracks/4D85hPo0SE9eBSq7GCtXs9,https://api.spotify.com/v1/audio-analysis/4D85hPo0SE9eBSq7GCtXs9,180480,4,house
121,0.824,0.91,11,-4.176,0,0.297,0.0451,0.00178,0.294,0.738,126.079,audio_features,2dSgf9fArEZqCTLtQP0Ayf,spotify:track:2dSgf9fArEZqCTLtQP0Ayf,https://api.spotify.com/v1/tracks/2dSgf9fArEZqCTLtQP0Ayf,https://api.spotify.com/v1/audio-analysis/2dSgf9fArEZqCTLtQP0Ayf,158333,4,house
122,0.665,0.826,0,-6.306,1,0.0388,0.0305,0.00399,0.191,0.284,123.95,audio_features,44nz8DE3i2Qu8zzR0PaNwG,spotify:track:44nz8DE3i2Qu8zzR0PaNwG,https://api.spotify.com/v1/tracks/44nz8DE3i2Qu8zzR0PaNwG,https://api.spotify.com/v1/audio-analysis/44nz8DE3i2Qu8zzR0PaNwG,157258,4,house
123,0.658,0.954,4,-4.051,0,0.0423,0.00472,0.912,0.583,0.523,128.002,audio_features,15lmkUbHZszGDjtpfLsTRd,spotify:track:15lmkUbHZszGDjtpfLsTRd,https://api.spotify.com/v1/tracks/15lmkUbHZszGDjtpfLsTRd,https://api.spotify.com/v1/audio-analysis/15lmkUbHZszGDjtpfLsTRd,307129,4,house
124,0.502,0.766,5,-4.464,1,0.0348,0.163,0.000148,0.382,0.233,128.018,audio_features,7xYLX8mtn5y2Dsg5v2KhOR,spotify:track:7xYLX8mtn5y2Dsg5v2KhOR,https://api.spotify.com/v1/tracks/7xYLX8mtn5y2Dsg5v2KhOR,https://api.spotify.com/v1/audio-analysis/7xYLX8mtn5y2Dsg5v2KhOR,219375,4,house
125,0.786,0.927,0,-3.314,1,0.0675,0.0411,0.0405,0.531,0.712,126.989,audio_features,47mWy7j3pjnGIAg9gL4ejg,spotify:track:47mWy7j3pjnGIAg9gL4ejg,https://api.spotify.com/v1/tracks/47mWy7j3pjnGIAg9gL4ejg,https://api.spotify.com/v1/audio-analysis/47mWy7j3pjnGIAg9gL4ejg,203035,4,house
126,0.423,0.832,0,-4.237,1,0.0403,0.375,2.4e-05,0.609,0.107,127.928,audio_features,5QcVtiaypWNpDbAp7VuV8E,spotify:track:5QcVtiaypWNpDbAp7VuV8E,https://api.spotify.com/v1/tracks/5QcVtiaypWNpDbAp7VuV8E,https://api.spotify.com/v1/audio-analysis/5QcVtiaypWNpDbAp7VuV8E,200930,4,house
127,0.596,0.752,11,-4.904,1,0.07,0.785,0.000419,0.105,0.306,127.06,audio_features,6ZixfeFT8V0Nle1rMZAekY,spotify:track:6ZixfeFT8V0Nle1rMZAekY,https://api.spotify.com/v1/tracks/6ZixfeFT8V0Nle1rMZAekY,https://api.spotify.com/v1/audio-analysis/6ZixfeFT8V0Nle1rMZAekY,202169,4,house
128,0.767,0.895,1,-2.794,1,0.0951,0.0222,9.09e-05,0.111,0.601,128.006,audio_features,6y13QPTkGol87GyA7PpCWj,spotify:track:6y13QPTkGol87GyA7PpCWj,https://api.spotify.com/v1/tracks/6y13QPTkGol87GyA7PpCWj,https://api.spotify.com/v1/audio-analysis/6y13QPTkGol87GyA7PpCWj,138516,3,house
129,0.581,0.732,7,-4.826,0,0.0381,0.0171,7.37e-06,0.272,0.213,128.02,audio_features,6egvIRse3VGiLgEr61b0M3,spotify:track:6egvIRse3VGiLgEr61b0M3,https://api.spotify.com/v1/tracks/6egvIRse3VGiLgEr61b0M3,https://api.spotify.com/v1/audio-analysis/6egvIRse3VGiLgEr61b0M3,199219,4,house
130,0.604,0.837,1,-3.33,1,0.0482,0.0166,0.0,0.193,0.499,128.047,audio_features,2dsiu7JDKn2Wj95Ix9vo0L,spotify:track:2dsiu7JDKn2Wj95Ix9vo0L,https://api.spotify.com/v1/tracks/2dsiu7JDKn2Wj95Ix9vo0L,https://api.spotify.com/v1/audio-analysis/2dsiu7JDKn2Wj95Ix9vo0L,161719,4,house
131,0.544,0.856,5,-6.84,0,0.0314,0.00162,0.818,0.0763,0.233,125.992,audio_features,4G4patpYxsF6ovHZOX9wgR,spotify:track:4G4patpYxsF6ovHZOX9wgR,https://api.spotify.com/v1/tracks/4G4patpYxsF6ovHZOX9wgR,https://api.spotify.com/v1/audio-analysis/4G4patpYxsF6ovHZOX9wgR,219048,4,house
132,0.747,0.767,9,-3.334,1,0.0552,0.00117,0.159,0.0893,0.508,126.009,audio_features,4CfBV6qm3aRFYP1EwQY225,spotify:track:4CfBV6qm3aRFYP1EwQY225,https://api.spotify.com/v1/tracks/4CfBV6qm3aRFYP1EwQY225,https://api.spotify.com/v1/audio-analysis/4CfBV6qm3aRFYP1EwQY225,323810,4,house
133,0.514,0.626,2,-6.236,1,0.0343,0.0226,0.0,0.315,0.297,128.033,audio_features,6OiZOyPJTWx7DorS1hdsY3,spotify:track:6OiZOyPJTWx7DorS1hdsY3,https://api.spotify.com/v1/tracks/6OiZOyPJTWx7DorS1hdsY3,https://api.spotify.com/v1/audio-analysis/6OiZOyPJTWx7DorS1hdsY3,268998,4,house
134,0.355,0.871,6,-5.358,0,0.0605,0.00368,0.000217,0.676,0.109,124.024,audio_features,7Dz8DCqj5Up9IGpDQQ7DRt,spotify:track:7Dz8DCqj5Up9IGpDQQ7DRt,https://api.spotify.com/v1/tracks/7Dz8DCqj5Up9IGpDQQ7DRt,https://api.spotify.com/v1/audio-analysis/7Dz8DCqj5Up9IGpDQQ7DRt,214762,4,house
135,0.576,0.867,10,-2.971,1,0.0478,0.0451,7.42e-05,0.124,0.0984,128.03,audio_features,3SDpqucu0u1C9YoqePDw7Q,spotify:track:3SDpqucu0u1C9YoqePDw7Q,https://api.spotify.com/v1/tracks/3SDpqucu0u1C9YoqePDw7Q,https://api.spotify.com/v1/audio-analysis/3SDpqucu0u1C9YoqePDw7Q,208125,4,house
136,0.391,0.74,3,-4.569,1,0.0382,0.0105,0.0,0.451,0.194,132.009,audio_features,1pguQdo5J80Zh1py9fIQwn,spotify:track:1pguQdo5J80Zh1py9fIQwn,https://api.spotify.com/v1/tracks/1pguQdo5J80Zh1py9fIQwn,https://api.spotify.com/v1/audio-analysis/1pguQdo5J80Zh1py9fIQwn,184687,4,house
137,0.559,0.74,5,-5.275,1,0.036,0.168,0.0,0.646,0.227,127.96,audio_features,1MHB3mRU73yeg8BqOERaTn,spotify:track:1MHB3mRU73yeg8BqOERaTn,https://api.spotify.com/v1/tracks/1MHB3mRU73yeg8BqOERaTn,https://api.spotify.com/v1/audio-analysis/1MHB3mRU73yeg8BqOERaTn,170757,4,house
138,0.557,0.914,4,-6.212,0,0.0625,0.235,0.0189,0.228,0.23,126.034,audio_features,39kgXBQyVC1pxKSd4xij1r,spotify:track:39kgXBQyVC1pxKSd4xij1r,https://api.spotify.com/v1/tracks/39kgXBQyVC1pxKSd4xij1r,https://api.spotify.com/v1/audio-analysis/39kgXBQyVC1pxKSd4xij1r,198095,4,house
139,0.665,0.79,1,-7.337,1,0.0657,4.73e-05,0.083,0.139,0.187,128.024,audio_features,6rdXeeC6JC5RGOH54Hvc0l,spotify:track:6rdXeeC6JC5RGOH54Hvc0l,https://api.spotify.com/v1/tracks/6rdXeeC6JC5RGOH54Hvc0l,https://api.spotify.com/v1/audio-analysis/6rdXeeC6JC5RGOH54Hvc0l,279190,4,house
140,0.522,0.887,6,-3.017,1,0.0799,0.0126,0.0223,0.882,0.138,130.016,audio_features,14Zw5LvT1YSIOteJHdbxAF,spotify:track:14Zw5LvT1YSIOteJHdbxAF,https://api.spotify.com/v1/tracks/14Zw5LvT1YSIOteJHdbxAF,https://api.spotify.com/v1/audio-analysis/14Zw5LvT1YSIOteJHdbxAF,152308,4,house
141,0.767,0.943,0,-3.643,1,0.0595,0.0277,0.87,0.127,0.706,125.026,audio_features,3qdJ0t9CO3WRxzKcoJhSBY,spotify:track:3qdJ0t9CO3WRxzKcoJhSBY,https://api.spotify.com/v1/tracks/3qdJ0t9CO3WRxzKcoJhSBY,https://api.spotify.com/v1/audio-analysis/3qdJ0t9CO3WRxzKcoJhSBY,219840,4,house
142,0.551,0.722,11,-4.962,0,0.0415,0.0531,0.0,0.117,0.196,127.981,audio_features,1vgJ420FgIdgbNO9CjNXw4,spotify:track:1vgJ420FgIdgbNO9CjNXw4,https://api.spotify.com/v1/tracks/1vgJ420FgIdgbNO9CjNXw4,https://api.spotify.com/v1/audio-analysis/1vgJ420FgIdgbNO9CjNXw4,219375,4,house
143,0.359,0.673,2,-4.305,1,0.037,0.0231,0.0,0.581,0.185,131.608,audio_features,4btrWzcq6xNieRQhIBmr9x,spotify:track:4btrWzcq6xNieRQhIBmr9x,https://api.spotify.com/v1/tracks/4btrWzcq6xNieRQhIBmr9x,https://api.spotify.com/v1/audio-analysis/4btrWzcq6xNieRQhIBmr9x,208182,4,house
144,0.549,0.965,0,-4.527,1,0.0557,0.000195,0.107,0.644,0.0846,127.998,audio_features,5dII6KALUUWfbLOjBjM3xz,spotify:track:5dII6KALUUWfbLOjBjM3xz,https://api.spotify.com/v1/tracks/5dII6KALUUWfbLOjBjM3xz,https://api.spotify.com/v1/audio-analysis/5dII6KALUUWfbLOjBjM3xz,251250,4,house
145,0.495,0.863,1,-4.476,1,0.0556,0.0356,0.0,0.208,0.298,128.024,audio_features,0GclHr7syAMExjnGx4iulK,spotify:track:0GclHr7syAMExjnGx4iulK,https://api.spotify.com/v1/tracks/0GclHr7syAMExjnGx4iulK,https://api.spotify.com/v1/audio-analysis/0GclHr7syAMExjnGx4iulK,210345,4,house
146,0.674,0.83,8,-6.393,0,0.155,0.311,0.602,0.115,0.196,122.575,audio_features,6c9zqGFvmN5wF4hDOSIatr,spotify:track:6c9zqGFvmN5wF4hDOSIatr,https://api.spotify.com/v1/tracks/6c9zqGFvmN5wF4hDOSIatr,https://api.spotify.com/v1/audio-analysis/6c9zqGFvmN5wF4hDOSIatr,258325,4,house
147,0.472,0.844,11,-2.767,1,0.0677,0.0166,0.0,0.381,0.412,128.214,audio_features,6CnlzeNcyopiMynVPCPkdY,spotify:track:6CnlzeNcyopiMynVPCPkdY,https://api.spotify.com/v1/tracks/6CnlzeNcyopiMynVPCPkdY,https://api.spotify.com/v1/audio-analysis/6CnlzeNcyopiMynVPCPkdY,182812,4,house
